レベル,都道府県名,市区町村名,大字・丁目名,小字・通称名,街区符号・地番,離島ID,行政区域コード,支庁・振興局名,郡・政令都市名,原典市区町村名,指定地域名,島名,住所
街区,長崎県,五島市,木場町,,363,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３６３
街区,長崎県,五島市,木場町,,364,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３６４
街区,長崎県,五島市,木場町,,365,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３６５
街区,長崎県,五島市,木場町,,366,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３６６
街区,長崎県,五島市,木場町,,367,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３６７
街区,長崎県,五島市,木場町,,368,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３６８
街区,長崎県,五島市,木場町,,369,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３６９
街区,長崎県,五島市,木場町,,370,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３７０
街区,長崎県,五島市,木場町,,371,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３７１
街区,長崎県,五島市,木場町,,372,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３７２
街区,長崎県,五島市,木場町,,373,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３７３
街区,長崎県,五島市,木場町,,374,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３７４
街区,長崎県,五島市,木場町,,375,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３７５
街区,長崎県,五島市,木場町,,376,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３７６
街区,長崎県,五島市,木場町,,626,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町６２６
街区,長崎県,五島市,木場町,,627,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町６２７
街区,長崎県,五島市,木場町,,628,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町６２８
街区,長崎県,五島市,大荒町,,930,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町９３０
街区,長崎県,五島市,大荒町,,931,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町９３１
街区,長崎県,五島市,上大津町,,1296,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１２９６
街区,長崎県,五島市,上大津町,,1297,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１２９７
街区,長崎県,五島市,上大津町,,1326,42030,42211,,,五島市,五島列島,福江島,長崎県五島市上大津町１３２６
街区,長崎県,五島市,大荒町,,254,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２５４
街区,長崎県,五島市,大荒町,,255,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２５５
街区,長崎県,五島市,大荒町,,256,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２５６
街区,長崎県,五島市,大荒町,,258,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２５８
街区,長崎県,五島市,大荒町,,259,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２５９
街区,長崎県,五島市,大荒町,,260,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２６０
街区,長崎県,五島市,大荒町,,261,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２６１
街区,長崎県,五島市,大荒町,,262,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２６２
街区,長崎県,五島市,大荒町,,263,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２６３
街区,長崎県,五島市,大荒町,,264,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２６４
街区,長崎県,五島市,大荒町,,265,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２６５
街区,長崎県,五島市,大荒町,,267,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２６７
街区,長崎県,五島市,大荒町,,269,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２６９
街区,長崎県,五島市,大荒町,,270,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２７０
街区,長崎県,五島市,大荒町,,271,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２７１
街区,長崎県,五島市,大荒町,,272,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２７２
街区,長崎県,五島市,大荒町,,273,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２７３
街区,長崎県,五島市,大荒町,,274,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２７４
街区,長崎県,五島市,大荒町,,275,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２７５
街区,長崎県,五島市,大荒町,,276,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２７６
街区,長崎県,五島市,大荒町,,277,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２７７
街区,長崎県,五島市,木場町,,292,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町２９２
街区,長崎県,五島市,木場町,,314,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３１４
街区,長崎県,五島市,木場町,,316,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３１６
街区,長崎県,五島市,木場町,,317,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３１７
街区,長崎県,五島市,木場町,,322,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３２２
街区,長崎県,五島市,木場町,,324,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３２４
街区,長崎県,五島市,木場町,,325,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３２５
街区,長崎県,五島市,木場町,,326,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３２６
街区,長崎県,五島市,木場町,,327,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３２７
街区,長崎県,五島市,木場町,,328,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３２８
街区,長崎県,五島市,木場町,,329,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３２９
街区,長崎県,五島市,木場町,,330,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３３０
街区,長崎県,五島市,木場町,,331,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３３１
街区,長崎県,五島市,木場町,,332,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３３２
街区,長崎県,五島市,大荒町,,872,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８７２
街区,長崎県,五島市,大荒町,,874,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８７４
街区,長崎県,五島市,大荒町,,875,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８７５
街区,長崎県,五島市,大荒町,,876,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８７６
街区,長崎県,五島市,大荒町,,877,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８７７
街区,長崎県,五島市,大荒町,,878,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８７８
街区,長崎県,五島市,大荒町,,879,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８７９
街区,長崎県,五島市,大荒町,,880,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８８０
街区,長崎県,五島市,大荒町,,883,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８８３
街区,長崎県,五島市,大荒町,,885,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８８５
街区,長崎県,五島市,大荒町,,886,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８８６
街区,長崎県,五島市,大荒町,,887,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８８７
街区,長崎県,五島市,大荒町,,889,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８８９
街区,長崎県,五島市,大荒町,,890,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８９０
街区,長崎県,五島市,大荒町,,892,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８９２
街区,長崎県,五島市,大荒町,,893,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８９３
街区,長崎県,五島市,大荒町,,894,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８９４
街区,長崎県,五島市,大荒町,,896,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町８９６
街区,長崎県,五島市,大荒町,,913,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町９１３
街区,長崎県,五島市,大荒町,,914,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町９１４
街区,長崎県,五島市,大荒町,,915,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町９１５
街区,長崎県,五島市,大荒町,,916,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町９１６
街区,長崎県,五島市,大荒町,,917,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町９１７
街区,長崎県,五島市,三尾野町,,284,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２８４
街区,長崎県,五島市,三尾野町,,285,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２８５
街区,長崎県,五島市,三尾野町,,286,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２８６
街区,長崎県,五島市,三尾野町,,287,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２８７
街区,長崎県,五島市,三尾野町,,305,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町３０５
街区,長崎県,五島市,三尾野町,,308,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町３０８
街区,長崎県,五島市,三尾野町,,309,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町３０９
街区,長崎県,五島市,三尾野町,,310,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町３１０
街区,長崎県,五島市,三尾野町,,311,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町３１１
街区,長崎県,五島市,三尾野町,,312,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町３１２
街区,長崎県,五島市,三尾野町,,315,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町３１５
街区,長崎県,五島市,三尾野町,,316,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町３１６
街区,長崎県,五島市,三尾野町,,317,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町３１７
街区,長崎県,五島市,三尾野町,,319,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町３１９
街区,長崎県,五島市,三尾野町,,322,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町３２２
街区,長崎県,五島市,三尾野町,,341,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町３４１
街区,長崎県,五島市,三尾野町,,343,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町３４３
街区,長崎県,五島市,三尾野町,,347,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町３４７
街区,長崎県,五島市,三尾野町,,348,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町３４８
街区,長崎県,五島市,三尾野町,,349,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町３４９
街区,長崎県,五島市,大荒町,,172,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１７２
街区,長崎県,五島市,大荒町,,173,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１７３
街区,長崎県,五島市,大荒町,,174,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１７４
街区,長崎県,五島市,大荒町,,175,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１７５
街区,長崎県,五島市,大荒町,,177,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１７７
街区,長崎県,五島市,大荒町,,178,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１７８
街区,長崎県,五島市,大荒町,,181,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１８１
街区,長崎県,五島市,大荒町,,183,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１８３
街区,長崎県,五島市,大荒町,,184,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１８４
街区,長崎県,五島市,大荒町,,186,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１８６
街区,長崎県,五島市,大荒町,,188,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１８８
街区,長崎県,五島市,大荒町,,189,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１８９
街区,長崎県,五島市,木場町,,549,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町５４９
街区,長崎県,五島市,木場町,,554,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町５５４
街区,長崎県,五島市,木場町,,559,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町５５９
街区,長崎県,五島市,木場町,,560,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町５６０
街区,長崎県,五島市,木場町,,561,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町５６１
街区,長崎県,五島市,木場町,,562,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町５６２
街区,長崎県,五島市,木場町,,565,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町５６５
街区,長崎県,五島市,木場町,,566,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町５６６
街区,長崎県,五島市,木場町,,370,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３７０
街区,長崎県,五島市,木場町,,598,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町５９８
街区,長崎県,五島市,木場町,,611,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町６１１
街区,長崎県,五島市,木場町,,612,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町６１２
街区,長崎県,五島市,木場町,,613,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町６１３
街区,長崎県,五島市,木場町,,623,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町６２３
街区,長崎県,五島市,木場町,,624,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町６２４
街区,長崎県,五島市,木場町,,625,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町６２５
街区,長崎県,五島市,松山町,,868,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町８６８
街区,長崎県,五島市,松山町,,869,42030,42211,,,五島市,五島列島,福江島,長崎県五島市松山町８６９
街区,長崎県,五島市,大荒町,,909,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町９０９
街区,長崎県,五島市,大荒町,,914,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町９１４
街区,長崎県,五島市,三尾野町,,263,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２６３
街区,長崎県,五島市,三尾野町,,264,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２６４
街区,長崎県,五島市,三尾野町,,265,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２６５
街区,長崎県,五島市,三尾野町,,266,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２６６
街区,長崎県,五島市,三尾野町,,267,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２６７
街区,長崎県,五島市,三尾野町,,268,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２６８
街区,長崎県,五島市,三尾野町,,269,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２６９
街区,長崎県,五島市,三尾野町,,270,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２７０
街区,長崎県,五島市,三尾野町,,271,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２７１
街区,長崎県,五島市,三尾野町,,272,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２７２
街区,長崎県,五島市,三尾野町,,273,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２７３
街区,長崎県,五島市,三尾野町,,274,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２７４
街区,長崎県,五島市,三尾野町,,275,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２７５
街区,長崎県,五島市,三尾野町,,283,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２８３
街区,長崎県,五島市,三尾野町,,276第2,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野町２７６第２
街区,長崎県,五島市,大荒町,,158,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１５８
街区,長崎県,五島市,大荒町,,159,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１５９
街区,長崎県,五島市,大荒町,,160,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１６０
街区,長崎県,五島市,大荒町,,161,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１６１
街区,長崎県,五島市,大荒町,,162,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１６２
街区,長崎県,五島市,大荒町,,163,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１６３
街区,長崎県,五島市,大荒町,,164,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１６４
街区,長崎県,五島市,大荒町,,165,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１６５
街区,長崎県,五島市,大荒町,,166,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１６６
街区,長崎県,五島市,大荒町,,167,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１６７
街区,長崎県,五島市,大荒町,,168,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１６８
街区,長崎県,五島市,大荒町,,169,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１６９
街区,長崎県,五島市,大荒町,,190,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１９０
街区,長崎県,五島市,大荒町,,191,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１９１
街区,長崎県,五島市,大荒町,,193,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１９３
街区,長崎県,五島市,大荒町,,194,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１９４
街区,長崎県,五島市,大荒町,,195,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１９５
街区,長崎県,五島市,大荒町,,197,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１９７
街区,長崎県,五島市,大荒町,,199,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町１９９
街区,長崎県,五島市,大荒町,,242,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２４２
街区,長崎県,五島市,大荒町,,243,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２４３
街区,長崎県,五島市,大荒町,,245,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２４５
街区,長崎県,五島市,大荒町,,246,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２４６
街区,長崎県,五島市,大荒町,,247,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２４７
街区,長崎県,五島市,大荒町,,248,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２４８
街区,長崎県,五島市,大荒町,,250,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２５０
街区,長崎県,五島市,大荒町,,251,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２５１
街区,長崎県,五島市,大荒町,,253,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２５３
街区,長崎県,五島市,大荒町,,278,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２７８
街区,長崎県,五島市,大荒町,,279,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２７９
街区,長崎県,五島市,大荒町,,280,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２８０
街区,長崎県,五島市,大荒町,,282,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２８２
街区,長崎県,五島市,大荒町,,283,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２８３
街区,長崎県,五島市,大荒町,,284,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２８４
街区,長崎県,五島市,大荒町,,285,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２８５
街区,長崎県,五島市,大荒町,,286,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２８６
街区,長崎県,五島市,大荒町,,287,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２８７
街区,長崎県,五島市,大荒町,,288,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２８８
街区,長崎県,五島市,大荒町,,289,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２８９
街区,長崎県,五島市,大荒町,,290,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２９０
街区,長崎県,五島市,大荒町,,291,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２９１
街区,長崎県,五島市,大荒町,,293,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２９３
街区,長崎県,五島市,大荒町,,294,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２９４
街区,長崎県,五島市,大荒町,,295,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２９５
街区,長崎県,五島市,大荒町,,296,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２９６
街区,長崎県,五島市,大荒町,,297,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町２９７
街区,長崎県,五島市,大荒町,,721,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町７２１
街区,長崎県,五島市,三尾野三丁目,,5,42030,42211,,,五島市,五島列島,福江島,長崎県五島市三尾野３－５
街区,長崎県,五島市,大荒町,,721,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町７２１
街区,長崎県,五島市,大荒町,,903,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町９０３
街区,長崎県,五島市,大荒町,,904,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町９０４
街区,長崎県,五島市,大荒町,,905,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町９０５
街区,長崎県,五島市,大荒町,,906,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町９０６
街区,長崎県,五島市,大荒町,,907,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町９０７
街区,長崎県,五島市,大荒町,,908,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町９０８
街区,長崎県,五島市,大荒町,,907,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町９０７
街区,長崎県,五島市,木場町,,342,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３４２
街区,長崎県,五島市,木場町,,343,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町３４３
街区,長崎県,五島市,木場町,,548,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町５４８
街区,長崎県,五島市,木場町,,549,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町５４９
街区,長崎県,五島市,木場町,,557,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町５５７
街区,長崎県,五島市,木場町,,558,42030,42211,,,五島市,五島列島,福江島,長崎県五島市木場町５５８
街区,長崎県,五島市,大荒町,,591,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町５９１
街区,長崎県,五島市,大荒町,,592,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町５９２
街区,長崎県,五島市,大荒町,,594,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町５９４
街区,長崎県,五島市,大荒町,,595,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町５９５
街区,長崎県,五島市,大荒町,,596,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町５９６
街区,長崎県,五島市,大荒町,,597,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町５９７
街区,長崎県,五島市,大荒町,,598,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町５９８
街区,長崎県,五島市,大荒町,,599,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町５９９
街区,長崎県,五島市,大荒町,,601,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６０１
街区,長崎県,五島市,大荒町,,602,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６０２
街区,長崎県,五島市,大荒町,,605,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６０５
街区,長崎県,五島市,大荒町,,606,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６０６
街区,長崎県,五島市,大荒町,,607,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６０７
街区,長崎県,五島市,大荒町,,608,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６０８
街区,長崎県,五島市,大荒町,,609,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６０９
街区,長崎県,五島市,大荒町,,610,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６１０
街区,長崎県,五島市,大荒町,,611,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６１１
街区,長崎県,五島市,大荒町,,612,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６１２
街区,長崎県,五島市,大荒町,,613,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６１３
街区,長崎県,五島市,大荒町,,614,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６１４
街区,長崎県,五島市,大荒町,,615,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６１５
街区,長崎県,五島市,大荒町,,616,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６１６
街区,長崎県,五島市,大荒町,,617,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６１７
街区,長崎県,五島市,大荒町,,618,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６１８
街区,長崎県,五島市,大荒町,,619,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６１９
街区,長崎県,五島市,大荒町,,620,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６２０
街区,長崎県,五島市,大荒町,,669,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６６９
街区,長崎県,五島市,大荒町,,670,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６７０
街区,長崎県,五島市,大荒町,,677,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６７７
街区,長崎県,五島市,大荒町,,678,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６７８
街区,長崎県,五島市,大荒町,,679,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６７９
街区,長崎県,五島市,大荒町,,681,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６８１
街区,長崎県,五島市,大荒町,,682,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６８２
街区,長崎県,五島市,大荒町,,683,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６８３
街区,長崎県,五島市,大荒町,,684,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６８４
街区,長崎県,五島市,大荒町,,685,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６８５
街区,長崎県,五島市,大荒町,,686,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６８６
街区,長崎県,五島市,大荒町,,687,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６８７
街区,長崎県,五島市,大荒町,,688,42030,42211,,,五島市,五島列島,福江島,長崎県五島市大荒町６８８
